name,homo_energy,homo_minus_1,lumo_energy,lumo_plus_1,hl_gap,energy,f_plus_P1,f_minus_P1,f_zero_P1,f_plus_P2,f_minus_P2,f_zero_P2,f_plus_Au1,f_minus_Au1,f_zero_Au1,f_plus_Au2,f_minus_Au2,f_zero_Au2,f_plus_I,f_minus_I,f_zero_I,f_plus_C,f_minus_C,f_zero_C,IP_shift,IP,EA_shift,EA,c_Mulli_P1,c_CM5_P1,c_Mulli_P2,c_CM5_P2,c_Mulli_Au1,c_CM5_Au1,c_Mulli_Au2,c_CM5_Au2,c_Mulli_I,c_CM5_I,c_Mulli_C,c_CM5_C,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Nonpolar_Area,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,LEAmin,LEAmax,LEA_Ave,LEA_Var,Bond_Au_Au,Bond_Au_I,Bond_Au_C,Bond_C_I,Angle_C_Au_I,Bond_P_Au_1,Bond_P_Au_2,Bond_P_P,Dihedral_P_Au_Au_P,bv_Au_1,bv_Au_2,bv_P_1,bv_P_2,bv_I,bv_C,disp_area,disp_volume,disp_p_int,pyr_p_Au_1,pyr_P_angle_Au_1,pyr_p_Au_2,pyr_P_angle_Au_2,pyr_p_P_1,pyr_P_angle_P_1,pyr_p_P_2,pyr_P_angle_P_2,pyr_p_I,pyr_P_angle_I,pyr_p_C,pyr_P_angle_C,sasa_area,sasa_volume,sasa_Au_1,sasa_Au_2,sasa_P_1,sasa_P_2,sasa_I,sasa_C,Mayer_Bo,Atom_connec,h_volume,l_volume,h_shell_s,h_shell_p,h_shell_d,h_shell_f,l_shell_s,l_shell_p,l_shell_d,l_shell_f,Hirshfeld_c_P_1,Hirshfeld_c_P_2,Hirshfeld_c_Au_1,Hirshfeld_c_Au_2,Hirshfeld_c_I,Hirshfeld_c_C,Mulliken_pop_P_1,Mulliken_pop_P_2,Mulliken_pop_Au_1,Mulliken_pop_Au_2,Mulliken_pop_I,Mulliken_pop_C,Pop_type_s_Au_1,Pop_type_p_Au_1,Pop_type_d_Au_1,Pop_type_f_Au_1,Pop_type_s_Au_2,Pop_type_p_Au_2,Pop_type_d_Au_2,Pop_type_f_Au_2,Pop_type_s_C,Pop_type_p_C,Pop_type_d_C,Pop_type_f_C,Pop_type_s_I,Pop_type_p_I,Pop_type_d_I,Pop_type_f_I,Atom_d_m_X_Au_1,Atom_d_m_Y_Au_1,Atom_d_m_Z_Au_1,Atom_d_m_Au_1,Atom_d_m_X_Au_2,Atom_d_m_Y_Au_2,Atom_d_m_Z_Au_2,Atom_d_m_Au_2,Atom_d_m_X_C,Atom_d_m_Y_C,Atom_d_m_Z_C,Atom_d_m_C,Atom_d_m_X_I,Atom_d_m_Y_I,Atom_d_m_Z_I,Atom_d_m_I,d_m_X,d_m_Y,d_m_Z,Hirshfeld_ob_h_Au_1,Hirshfeld_ob_h_Au_2,Hirshfeld_ob_h_C,Hirshfeld_ob_h_I,Hirshfeld_ob_l_Au_1,Hirshfeld_ob_l_Au_2,Hirshfeld_ob_l_C,Hirshfeld_ob_l_I
10_PXP_cat_ts_0,-12.8045,-12.811,-11.2169,-10.3857,1.5876,-106.211810786842,0.069,0.055,0.062,0.074,0.053,-0.006,0.058,0.044,0.051,0.011,0.04,0.026,0.115,0.073,0.094,0.046,0.002,0.024,4.8455,10.5778,4.8455,5.1453,0.08216,-0.14408,0.07733,-0.16013,0.11757,0.27376,0.12457,0.29965,-0.00686,-0.01898,-0.04544,-0.08996,68,1043.82264,-0.386963,103,-0.306776,0.080187,60.98,14.01,9.31,8.31,23.1525,21.945498826638687,68.0,7.869,11.829,12.367,14.919,0.3814137798798415,0.9479603507434236,1.805853,8.530908,12.215059,36.462849,244.5438,4303.27307,2.7182,-67.67667,33.38136,1963.79273,1214.14632,749.64641,7.356e-05,0.01687235,-0.02713418,0.00100688,0.09949101,0.02077236,0.56571483,50.43,49.57,10.85762,16.29118,0.5325344,0.00218416,-19.4955,3.16842,-0.0085025,0.022653,2.8739421220198964,2.647522094946737,2.2230152824863034,2.4935582457528165,60.85151688126922,2.3362818747690226,2.2506369043099634,2.966290417319909,-34.84743562122145,0.7786700987700336,0.6890665765933657,0.9248334420424896,0.9083407100260902,0.3385436079016027,0.7757873648900484,633.7811614234604,727.3680364068413,26.37606622457901,0.0645805535127646,3.785432148228833,0.1030555713339476,3.8979955866940847,0.8764657090634458,6.742241485792309,0.8323030935942114,6.246511870424342,1.707301418655445,15.047453034869644,1.9857239575201464,8.02810062382769,762.7054615237807,1449.070219467303,1.919960131969357,15.12968583161271,0.0,0.0,63.90144413585376,0.2700063086541708,,,93.79816,58.7198,9.203,57.172,33.625,0.0,8.966,79.656,11.378,0.0,0.16730904,0.18796594,0.47883658,0.40095417,-0.04444678,-0.19813432,0.08215992,0.07732592,0.11756943,0.12456806,-0.00685977,-0.04543709,0.7632,0.5768,9.5424,0.0,0.818,0.4834,9.5741,0.0,1.1905,2.8549,0.0,0.0,2.0277,4.9386,0.0405,0.0,-0.51425,-0.002051,0.039035,0.515734,-0.080064,-0.210959,-0.184398,0.291405,-0.184244,0.070544,0.000116,0.197287,-0.310047,0.190133,-0.068108,0.370025,-0.302581,1.070027,-2.044871,18.761,22.763,4.005,19.456,8.918,6.689,18.715,19.322
110_PXP_cat_ts_0,-12.8346,-12.8489,-11.315,-10.0238,1.5196,-95.846033446132,0.049,0.062,0.055,0.035,0.052,-0.009,0.101,0.038,0.069,0.015,0.034,0.025,0.175,0.068,0.122,0.08,0.001,0.04,4.8455,10.6496,4.8455,5.0175,0.08838,-0.13554,0.08349,-0.16658,0.08435,0.2309,0.11564,0.2843,-0.03636,-0.0484,-0.07817,-0.12329,70,961.80809,-0.376594,93,-0.287952,0.088642,67.49,14.24,17.36,12.16,27.8125,22.982451321606227,70.0,7.173,10.491,11.078,13.191,0.379487917146145,0.9194897532413217,1.909499,7.762063,16.432687,38.37606,329.135,4090.83079,2.6346,-74.49705,54.71668,1739.84162,1045.83289,694.00873,0.00227944,0.02725133,-0.03535181,0.00146913,0.20022864,0.03008161,0.82947221,35.51,64.49,10.27878,17.68903,0.53381789,0.0031662,-19.51076,3.99879,-0.000246,0.021089,2.8730544795638715,2.6498495073127475,2.223473831539517,2.493325757206773,60.79970719122468,2.384120456419951,2.253980508945168,2.9996686940490886,-42.39821332241009,0.8036246738725308,0.6949135762206485,0.9359217759970184,0.9337204155795752,0.3414263417815877,0.7866951639955274,568.0696031779285,687.8126732679823,24.399424907682885,0.1595289109628731,4.492841663350456,0.0727844211750836,1.481450029489212,0.7962386479991742,5.895309314828226,0.8515127622926332,6.458888099590106,1.7072752316973423,15.047538717887118,1.9852631235495504,8.029113714499239,685.293841123171,1313.2848460700682,0.0499989617700313,10.129789654609176,0.0,0.0,60.47136661807632,0.2500058413464485,,,99.56326,71.1649,6.447,65.627,27.925,0.0,11.778,76.759,11.463,0.0,0.15988629,0.16840324,0.43415222,0.3930379,-0.08505549,-0.23818031,0.08837846,0.08349437,0.08435414,0.11563635,-0.03636386,-0.07816696,0.7549,0.5796,9.5811,0.0,0.8131,0.5032,9.5681,0.0,1.1965,2.8817,0.0,0.0,2.0258,4.9558,0.0548,0.0,-0.50921,0.070963,0.078193,0.520043,-0.059058,-0.056346,-0.146549,0.167748,-0.209211,0.099778,0.014575,0.232244,-0.311281,0.219003,-0.018677,0.38106,0.237374,0.348008,-1.682007,18.965,15.374,5.115,25.407,11.261,8.072,27.303,27.268
111_PXP_cat_ts_0,-12.3474,-12.4559,-10.8783,-10.6915,1.4692,-151.805199273904,0.032,0.047,0.04,0.025,0.055,0.04,0.043,0.025,0.034,0.006,0.029,0.018,0.086,0.045,0.065,0.031,0.001,0.016,4.8455,9.8124,4.8455,5.1325,0.11615,-0.1034,0.11917,-0.11899,0.14683,0.30989,0.15973,0.34205,0.01096,-0.00114,-0.0169,-0.06085,95,1275.07525,-0.389685,145,-0.315173,0.074512,10.41,12.76,6.53,6.46,9.04,2.6773027471692474,78.0,9.095,12.904,15.264,16.377,0.3676506903131664,0.9003298515667948,2.126961,9.627425,11.785851,33.909046,400.8379,5725.15519,2.4957,-64.49027,30.85143,2604.04338,1385.18067,1218.86271,-0.00226083,0.01556117,-0.02251471,0.00075809,0.11873582,0.01905242,0.51200625,56.07,43.93,11.29023,16.61382,0.53615105,0.0012971,-21.34709,5.99474,0.0100927,0.018947,2.872852007150934,2.6479808611909528,2.2212027611162397,2.495444421643748,60.914818038821664,2.333031757687043,2.232272573157748,3.1077025853058697,-40.44397983435034,0.7978708535221767,0.7141085072679836,0.940708861349236,0.9409010436079016,0.3381417722698472,0.8064724655236676,841.3152347933782,975.2491689137288,26.930446357580507,0.1778717854778567,4.912231811163273,0.0379628403288424,0.8433198039101095,0.892965412490805,7.014846140680937,0.9005206064051974,7.187873977188557,1.7074316929222055,15.048364631144135,1.9841681087170489,8.02797761126583,986.1173216965416,1920.1294896952168,1.0299786124627364,5.749880603554075,0.0,0.0,62.39141000995173,0.2500058413464485,,,82.63611,68.39991,13.311,54.077,32.613,0.0,6.06,86.521,7.419,0.0,0.18974684,0.20928408,0.51704947,0.43987178,-0.01690974,-0.16395004,0.11615298,0.11917428,0.14683436,0.15973082,0.01096145,-0.01690446,0.7689,0.5418,9.5424,0.0,0.839,0.4428,9.5585,0.0,1.1859,2.831,0.0,0.0,2.029,4.9296,0.0304,0.0,-0.418991,0.125676,0.097409,0.448148,0.016891,-0.117578,-0.201544,0.233944,-0.135509,0.100278,-0.000604,0.168579,-0.225244,0.267521,-0.048136,0.353015,0.284052,1.390598,-2.474197,16.369,26.502,3.048,13.473,6.175,3.273,14.801,14.763
112_PXP_cat_ts_0,-13.1209,-13.146,-11.6179,-10.5255,1.5029,-66.594104035592,0.052,0.031,0.041,0.047,0.034,-0.003,0.081,0.046,0.063,0.011,0.038,0.025,0.153,0.09,0.122,0.055,0.005,0.03,4.8455,11.1719,4.8455,5.2473,0.04364,-0.17671,0.04051,-0.20205,0.08398,0.22028,0.10978,0.26658,-0.0211,-0.0331,-0.06625,-0.11118,47,843.5686,-0.38396,66,-0.296582,0.087378,65.38,14.96,16.07,17.06,28.3675,21.382085229228693,47.0,7.413,7.473,11.077,14.15,0.4327217125382263,0.954404424659382,1.314712,4.739582,12.795118,39.495632,202.0757,3149.99546,3.0009,-68.81789,40.08923,1441.98174,908.23218,533.74956,0.00298747,0.0263781,-0.03681419,0.0011912,0.13775107,0.02953945,0.82289996,27.8,72.2,10.39433,16.20818,0.52179488,0.00310596,-18.03474,3.19103,-0.0291243,0.019807,2.873512817606112,2.6492619523196983,2.224581836148887,2.491948197787138,60.760201496886026,2.421610611152813,2.2837519675237914,3.1305680049739983,-40.11336699671148,0.7371820257174805,0.5862199496831905,0.8005381103242639,0.7145627562430116,0.3382582463660082,0.7838706671636229,469.9812928754237,528.9560419905404,24.300434780377557,0.1265955695812618,4.2880615074655175,0.0031564681428446,0.100646583610318,0.9473727039163004,7.768535156345406,0.93128135639126,7.487214129291726,1.7071086930810526,15.04631372495942,1.9861915484538573,8.029476412745503,597.2622734170035,1068.6728869971514,5.649882680013995,24.239496666113144,0.0,0.2199993761270439,63.96144549184986,0.2800065423080319,,,101.99335,70.91722,4.748,65.262,29.991,0.0,10.88,76.191,12.929,0.0,0.0332114,0.05368005,0.4261719,0.3651019,-0.06720902,-0.22382593,0.0436413,0.04051408,0.08398056,0.10978498,-0.02109923,-0.06625143,0.7279,0.6017,9.5865,0.0,0.8079,0.5012,9.5812,0.0,1.1941,2.8722,0.0,0.0,2.0269,4.9427,0.0515,0.0,-0.535379,0.045439,0.079188,0.543108,0.012845,-0.158719,-0.189909,0.247835,-0.202052,0.090337,0.003731,0.221359,-0.323558,0.202987,-0.051264,0.385384,-0.026735,0.421338,-1.706481,19.475,14.76,5.115,26.765,11.571,8.323,25.274,26.356
114_PXP_cat_ts_0,-12.8394,-12.8468,-11.2772,-10.3688,1.5622,-107.564157356479,0.057,0.061,0.059,0.066,0.051,-0.009,0.063,0.041,0.052,0.009,0.037,0.023,0.12,0.068,0.094,0.049,0.002,0.025,4.8455,10.6187,4.8455,5.1524,0.15214,-0.00933,0.1459,-0.02648,0.11752,0.27785,0.13418,0.3119,-0.00883,-0.02094,-0.04839,-0.09322,69,1046.82655,-0.388716,104,-0.307082,0.0816339999999999,56.56,14.19,9.5,4.25,21.125,20.75836999862947,69.0,7.724,11.692,13.221,14.833,0.3731947868967946,0.960189021232522,1.896589,9.368067,11.422035,32.913185,322.9159,4336.59533,2.705,-63.97704,25.93463,1979.54049,1307.98122,671.55927,0.00081407,0.01474619,-0.02632119,0.00097991,0.07805684,0.01842593,0.50811839,56.12,43.88,10.76955,16.52397,0.53257654,0.00203321,-18.4835,3.16099,-0.0056128,0.020533,2.873865011299966,2.6475468718158885,2.2231979686465184,2.493283894106032,60.84155892599236,2.3332147538362293,2.25040902113308,2.781999286593515,-35.52391234880779,0.790672754379426,0.6819441856131196,0.9227310846067834,0.913255916884085,0.3385669027208349,0.7797474841595229,642.1866833123905,735.3317334365706,26.275128763722805,0.1717067677762868,4.183989189017932,0.0635328357807372,2.6189331460080787,0.9064498179590093,7.121210889010359,0.8764263794304743,6.74619005744848,1.707201642328986,15.046565898698942,1.9856896802453357,8.028044166840193,773.0653731153865,1461.066006077038,0.1899960547261295,15.139685623966706,0.0,0.0,62.761418371927725,0.2700063086541708,,,93.83071,59.5162,9.104,57.068,33.827,0.0,7.962,80.907,11.131,0.0,0.24016484,0.25320026,0.48398037,0.40690433,-0.04832415,-0.20179937,0.15213579,0.14589987,0.11752345,0.13418439,-0.00883203,-0.04839343,0.7637,0.57,9.5487,0.0,0.8238,0.4801,9.5619,0.0,1.1916,2.8568,0.0,0.0,2.0274,4.9399,0.0416,0.0,-0.453935,0.039533,0.073832,0.461596,-0.109575,-0.088076,-0.159421,0.212553,-0.182506,0.082118,0.008903,0.200327,-0.299844,0.209452,-0.032029,0.367154,-0.133978,1.213222,-1.899306,19.1,22.708,3.995,19.764,7.831,5.947,19.18,19.939
115_PXP_cat_ts_0,-13.0165,-13.041,-11.5307,-10.9521,1.4858,-62.40755298347,0.088,0.07,0.079,0.106,0.072,-0.007,0.065,0.046,0.055,0.011,0.035,0.023,0.144,0.094,0.119,0.049,0.005,0.027,4.8455,11.0522,4.8455,5.0883,-0.02046,-0.25947,-0.02906,-0.28358,0.08609,0.22863,0.10432,0.25826,-0.02602,-0.03811,-0.05818,-0.10257,43,810.36727,-0.292107,62,,,61.99,14.96,14.91,14.54,26.6,20.43307000917875,42.0,7.076,8.728,11.674,13.473,0.3977269372693727,0.9520209157716224,1.225709,4.804413,15.048551,35.76961,222.252,2908.65949,3.122,-67.49479,45.70865,1395.53826,820.26856,575.2697,0.00399489,0.03239296,-0.03649749,0.00115695,0.15361466,0.03348898,0.92749827,21.03,78.97,10.53682,16.78983,0.5178907,0.00382715,-18.56701,3.50563,-0.0329622,0.022105,2.874278550885556,2.6475683084221244,2.224024378779011,2.492521274355523,60.811400020540376,2.388631920929467,2.2899629476012757,2.9693243522837034,-26.13253912137699,0.7385447726425642,0.5295145359672009,0.6316856131196422,0.5644043514722326,0.3385261367871785,0.7527021990309355,454.9737062803256,491.5328355408622,24.308449165196105,0.2495313844152039,5.008997939776922,0.0873921486090636,1.873257841150508,0.9103357713104272,7.407166561509373,0.8595222728195405,6.740230726760258,1.7071672576929031,15.046306481245706,1.9861975985039664,8.02805834586801,584.552103240627,1021.7311928165404,4.679902821675304,40.68915508845478,2.7799921165144936,2.549992768745306,63.71143984186608,0.2600060750003096,,,99.08397,71.69032,6.33,62.158,31.512,0.0,9.933,76.459,13.608,0.0,-0.07261685,-0.06729839,0.46115341,0.36159795,-0.06862652,-0.21492572,-0.02046144,-0.02906371,0.08609109,0.104324,-0.02601825,-0.05817968,0.7206,0.6035,9.5899,0.0,0.8119,0.5026,9.5811,0.0,1.1926,2.8656,0.0,0.0,2.0272,4.9507,0.0482,0.0,-0.44924,-0.000761,0.042202,0.451219,-0.050717,-0.02662,-0.151572,0.162034,-0.205709,0.06617,-0.007468,0.216219,-0.329679,0.160076,-0.049618,0.36983,0.058658,1.276295,-1.584258,19.14,18.405,4.533,25.022,9.741,6.183,23.904,25.922
116_PXP_cat_ts_0,-11.9622,-12.2344,-0.4117787,-10.2976,0.7571,-148.365391901035,0.055,0.02,0.037,0.07,0.031,0.001,0.06,0.003,0.032,0.009,0.009,0.009,0.117,0.017,0.067,0.047,-0.001,0.023,4.8455,9.6594,4.8455,5.1555,0.15238,-0.00697,0.14701,-0.02411,0.12188,0.28145,0.13756,0.31504,-0.00769,-0.01985,-0.04921,-0.09409,93,1260.06061,-0.39073,142,-0.309056,0.081674,8.95,13.9,9.72,4.42,9.2475,3.3638621776166757,70.0,9.228,13.2,14.688,18.127,0.3939367597522547,0.9821738188123104,2.098714,9.086053,11.280606,31.838565,388.432,5661.41608,2.4941,-63.918,28.93548,2639.09768,1728.02949,911.06819,0.00183011,0.01420553,-0.02164243,0.00079459,0.09145031,0.01627731,0.45641373,62.2,37.8,10.87739,16.78368,0.5364823,0.00161257,-18.68426,5.47195,0.0101453,0.018008,2.8738536707761724,2.6473265640023955,2.223009553540704,2.4935103743946,60.8536562675178,2.3344815932980194,2.2492314074400217,2.801295500200207,-32.846701812959665,0.8110731923220276,0.677739470741707,0.939346114424152,0.9150496179649646,0.3389803857622064,0.7888441110696981,846.8048635561887,962.3756614377982,26.94185483822305,0.181955216951058,4.295249502969003,0.0461918283676843,2.588117441056439,0.9167709572956771,7.265619886941341,0.8683809796985018,6.647716959097145,1.707225909746677,15.046671142123316,1.9855435608957743,8.02820742333733,995.2277620341662,1920.984011793244,0.0,16.88964928591794,0.0,0.0,62.72141746793032,0.2700063086541708,,,94.04646,59.40297,8.895,57.775,33.331,0.0,8.038,80.815,11.147,0.0,0.24774928,0.25938567,0.49185366,0.40487437,-0.04885919,-0.20226202,0.15237563,0.14700867,0.12187632,0.13755808,-0.00769044,-0.04920853,0.7574,0.5715,9.5492,0.0,0.8232,0.4802,9.559,0.0,1.1912,2.858,0.0,0.0,2.027,4.9392,0.0415,0.0,-0.461893,0.043077,0.087253,0.472032,-0.093378,-0.120682,-0.173721,0.23122,-0.182973,0.081339,0.001563,0.200244,-0.301195,0.206796,-0.04504,0.368119,-0.105984,1.168513,-1.88749,18.903,22.132,4.028,19.812,7.776,5.954,19.341,20.388
117_PXP_cat_ts_0,-12.839,-12.8551,-11.289,-10.361,1.5499,-128.356050061849,0.032,0.034,0.033,0.033,0.031,-0.003,0.07,0.026,0.048,0.013,0.021,0.017,0.134,0.05,0.092,0.052,0.0,0.026,4.8455,10.5673,4.8455,5.1099,0.06447,-0.11665,0.06161,-0.14499,0.09711,0.23733,0.12145,0.28235,-0.01583,-0.02785,-0.05287,-0.09771,96,1137.01515,-0.385797,124,-0.301497,0.0842999999999999,62.81,13.44,12.33,7.83,24.1025,22.44629966720573,95.0,7.896,12.605,14.286,15.154,0.3604233559281722,0.9595997973657548,1.865286,9.051609,9.777922,50.82132,198.0154,5347.98508,2.3824,-67.05777,26.20907,2276.79076,1597.08686,679.7039,0.00069657,0.01390595,-0.03034125,0.00094652,0.06541209,0.01853931,0.51191348,56.18,43.82,10.82551,16.41313,0.53610158,0.00179151,-18.60742,2.96784,0.000894,0.015989,2.8732672714506164,2.6506007131876617,2.223368322379536,2.493468077346175,60.79165462390203,2.423140342517982,2.2811202966237465,3.22323461159894,-37.69326369446,0.8381883619083116,0.691990076407007,0.9532181792769288,0.9275356410734252,0.340302366753634,0.7920296775997018,750.4670366986677,900.2282654919145,25.69039695777504,0.7685838705372957,6.957612739535833,0.0991083427128402,3.9007328059740014,0.8750745740675655,6.736785980101062,0.8776698120861062,6.819135767838926,1.7073993448750509,15.048990322128994,1.985640987098436,8.029365477965532,843.292875330296,1683.6206251085964,0.019999584708009,9.359805643350624,0.0,0.0,61.22138356802766,0.2600060750003096,,,97.16583,68.87154,5.944,63.158,30.898,0.0,9.266,78.116,12.618,0.0,0.10607286,0.1167197,0.47265741,0.39921819,-0.05613873,-0.20782298,0.06447454,0.06161349,0.09710681,0.12144713,-0.01583479,-0.05286564,0.7425,0.5705,9.5899,0.0,0.8308,0.4537,9.5941,0.0,1.1918,2.861,0.0,0.0,2.0271,4.9437,0.0451,0.0,-0.443175,0.136748,-0.048446,0.466317,-0.014714,-0.25908,-0.127304,0.289042,-0.164984,0.1049,-0.070644,0.20788,-0.243842,0.206983,-0.181262,0.367637,0.5982,0.194958,-2.075859,19.326,16.325,4.597,23.036,8.872,5.455,21.741,23.481
118_PXP_cat_ts_0,-12.6787,-12.6971,-11.1403,-10.0882,1.5384,-115.425788160966,0.052,0.058,0.055,0.062,0.046,-0.006,0.069,0.038,0.054,0.011,0.034,0.023,0.126,0.06,0.093,0.053,0.001,0.027,4.8455,10.3529,4.8455,4.9188,0.09373,-0.13406,0.09798,-0.14318,0.14138,0.31284,0.16141,0.34384,-0.03002,-0.04248,-0.04864,-0.093,72,1077.83733,-0.379381,110,-0.298424,0.080957,42.37,14.64,9.53,6.18,18.18,14.287321302469543,72.0,8.045,11.469,11.843,14.587,0.3848914219372543,0.9065879428216284,1.995336,9.000849,10.167278,41.150282,470.001,4493.50519,2.6879,-68.1685,32.17331,2049.80233,1233.04352,816.75881,-0.00074812,0.01534816,-0.02504833,0.00090253,0.10478602,0.01937615,0.52281952,55.11,44.89,10.57464,17.914,0.53369663,0.00212199,-18.24493,3.51021,-0.008467,0.020405,2.8740908743721154,2.647008747044705,2.221909432129869,2.494681712812861,60.90322851079635,2.327511314907865,2.2462845568747194,2.9359125710128438,-23.824874504256385,0.8460212448751397,0.7211551900857249,0.9027674245247856,0.8891632500931793,0.3616578922847558,0.7875337774878867,662.2914389335039,759.4595261091276,26.53497864311078,0.3457489188892834,5.85757210014272,0.0221784198227744,1.9333850188003108,0.8889022146816217,6.890505732633588,0.8822181053504613,6.807719777894052,1.543280238869256,11.337657819026512,1.985522986043643,8.02720716438922,770.6750546417038,1490.681263439088,0.3799921094522766,13.949710333839862,0.0,0.0,54.78123802444553,0.2600060750003096,,,92.06332,60.83428,8.626,55.655,35.719,0.0,8.875,79.611,11.514,0.0,0.16864855,0.1902439,0.51144036,0.41179679,-0.05966811,-0.20109581,0.09372859,0.0979777,0.14137798,0.16140749,-0.03001908,-0.04863854,0.7172,0.5843,9.557,0.0,0.8144,0.4573,9.5669,0.0,1.192,2.8566,0.0,0.0,2.0281,4.9587,0.0432,0.0,-0.455393,-0.072868,-0.084413,0.468848,-0.004652,-0.006081,-0.167926,0.1681,-0.193015,0.044456,-0.024482,0.199575,-0.294646,0.151815,-0.057362,0.336384,0.275099,1.501651,-1.948096,20.668,22.292,3.598,20.312,8.318,5.802,19.294,19.828
119_PXP_cat_ts_0,-12.7766,-12.7831,-11.2154,-10.2742,1.5612,-144.796251545375,0.055,0.035,0.045,0.065,0.033,-0.005,0.063,0.019,0.041,0.009,0.019,0.014,0.121,0.039,0.08,0.049,0.0,0.025,4.8455,10.1906,4.8455,5.0499,0.15254,-0.00823,0.14576,-0.02543,0.11909,0.27959,0.13283,0.3098,-0.01123,-0.02334,-0.04902,-0.09383,96,1223.11246,-0.38567,137,-0.304056,0.081614,56.43,14.17,9.64,4.18,21.105,20.69934600416158,81.0,8.52,13.047,14.315,14.876,0.35219470618874,0.8730046948356808,2.174374,9.350327,11.182746,40.601017,335.8506,5727.70633,2.3929,-64.5401,24.14555,2642.34209,1816.87608,825.46601,0.00228866,0.01483908,-0.02533518,0.00085901,0.07878101,0.01736109,0.49301727,54.81,45.19,10.68918,16.81965,0.53491893,0.00167714,-23.03643,3.05287,-0.0211435,0.026451,2.873902528426604,2.6474412751597813,2.2230568896111125,2.4933957198434715,60.847976167758766,2.3325213821093094,2.2528821341408074,2.786998326895584,-36.021300547907515,0.7902010342899739,0.680144660827432,0.9221953037644428,0.9139314666418188,0.3383048360044726,0.7796601285874022,859.6138937327992,970.3475839598898,26.262191991721195,0.1683695572049128,4.17830891273476,0.0079089540141962,3.047236852295664,0.9066290592146464,7.124101768052399,0.8768558631609794,6.750852727084018,1.7072134623832342,15.04665109127872,1.9856534163282773,8.028017718127625,962.3451290292944,1890.338531215423,0.2599946012041874,15.649675034021069,0.0,0.0,62.53141317394265,0.2700063086541708,,,93.76275,59.84786,9.058,57.049,33.893,0.0,8.008,80.834,11.158,0.0,0.24076199,0.25297966,0.48465121,0.4050314,-0.04994158,-0.20238755,0.15253952,0.1457604,0.11909464,0.13282717,-0.01122846,-0.04902457,0.7643,0.5695,9.5472,0.0,0.8235,0.48,9.5636,0.0,1.1919,2.8571,0.0,0.0,2.0275,4.9418,0.0419,0.0,-0.442322,0.119278,0.05552,0.461474,-0.117429,-0.065744,-0.164837,0.212798,-0.166707,0.112361,0.003343,0.201066,-0.258097,0.256703,-0.03996,0.366207,0.238793,1.121561,-1.818356,19.263,22.595,3.965,19.699,7.908,5.959,19.36,20.079
11_PXP_cat_ts_0,-12.9167,-12.9326,-11.3653,-10.0705,1.5514,-79.366776100738,0.05,0.07,0.06,0.043,0.055,-0.009,0.107,0.053,0.08,0.016,0.045,0.031,0.183,0.089,0.136,0.086,0.003,0.045,4.8455,10.9672,4.8455,5.0935,0.08543,-0.14752,0.08039,-0.17038,0.09083,0.2395,0.10969,0.27503,-0.03236,-0.04447,-0.07705,-0.12203,60,881.71998,-0.378475,78,-0.290064,0.088411,68.39,14.52,16.95,6.12,26.495,24.51958044094556,60.0,7.132,10.83,10.882,13.921,0.3906771812645581,0.9759534492428492,1.642386,8.160789,15.033107,39.943443,241.3468,3596.27609,2.7474,-73.83099,46.20965,1573.14191,963.05432,610.0876,0.00261792,0.02828582,-0.03790016,0.00132406,0.15896601,0.03149157,0.87115631,27.85,72.15,10.34809,16.60362,0.53135449,0.0032018,-18.35621,3.53941,-0.0071058,0.021936,2.873338436145615,2.649109452264375,2.2237491158661298,2.492888402121655,60.79760427723328,2.3725018267056885,2.2640693831260776,3.027776972544456,-44.54067039385069,0.8167745993291092,0.664292536339918,0.911642750652255,0.8684658032053671,0.3448914461423779,0.786427273574357,516.6850909520467,606.3139155678945,24.05104128298132,0.1042380688809713,4.293029553616002,0.0797517931359047,1.7692456694294347,0.855884385054964,6.581606130886447,0.8573435965546122,6.516906770698521,1.7072048804774278,15.047078195793851,1.9856367783814504,8.028896602759103,628.8129671501242,1174.5510513159531,0.0,17.049645963582066,0.0,0.0,60.20136051609384,0.2700063086541708,,,100.80572,71.2297,6.175,65.588,28.237,0.0,11.998,76.364,11.638,0.0,0.1432936,0.15198069,0.44930437,0.38221812,-0.07899677,-0.23680758,0.08543174,0.08038634,0.09082922,0.10969385,-0.03236025,-0.07705444,0.7541,0.5852,9.5698,0.0,0.8102,0.5074,9.5727,0.0,1.1961,2.881,0.0,0.0,2.0258,4.9523,0.0542,0.0,-0.491087,0.094439,0.109338,0.511898,-0.106172,-0.066471,-0.140442,0.188188,-0.202145,0.104874,0.026551,0.229273,-0.299209,0.228987,-0.000194,0.376777,0.088237,0.355303,-1.783934,19.0,15.363,5.212,25.845,11.259,8.372,26.854,26.848
